ID,Team1,Team2,Team1 Seed,Team2 Seed,Team1Conf,Team2Conf,Seed1,Seed2
2019_1257_1318,1257,1318,W07,Y13,W,Y,7,13
2019_1257_1326,1257,1326,W07,Y11,W,Y,7,11
2019_1257_1328,1257,1328,W07,Z09,W,Z,7,9
2019_1257_1330,1257,1330,W07,Z14,W,Z,7,14
2019_1257_1332,1257,1332,W07,Z12,W,Z,7,12
2019_1257_1341,1257,1341,W07,X16,W,X,7,16
2019_1257_1345,1257,1345,W07,Z03,W,Z,7,3
2019_1257_1371,1257,1371,W07,Y10,W,Y,7,10
2019_1257_1385,1257,1385,W07,X11,W,X,7,11
2019_1257_1387,1257,1387,W07,W13,W,W,7,13
2019_1257_1388,1257,1388,W07,Z11,W,Z,7,11
2019_1257_1393,1257,1393,W07,X08,W,X,7,8
2019_1257_1396,1257,1396,W07,W11,W,W,7,11
2019_1257_1397,1257,1397,W07,Z02,W,Z,7,2
2019_1257_1403,1257,1403,W07,X03,W,X,7,3
2019_1257_1414,1257,1414,W07,Z13,W,Z,7,13
2019_1257_1416,1257,1416,W07,W09,W,W,7,9
2019_1257_1429,1257,1429,W07,Y08,W,Y,7,8
2019_1257_1433,1257,1433,W07,W08,W,W,7,8
2019_1257_1436,1257,1436,W07,X13,W,X,7,13
2019_1257_1437,1257,1437,W07,Z06,W,Z,7,6
2019_1257_1438,1257,1438,W07,Z01,W,Z,7,1
2019_1257_1439,1257,1439,W07,W04,W,W,7,4
2019_1257_1449,1257,1449,W07,Y09,W,Y,7,9
2019_1257_1458,1257,1458,W07,Z05,W,Z,7,5
2019_1257_1459,1257,1459,W07,Y07,W,Y,7,7
2019_1257_1463,1257,1463,W07,W14,W,W,7,14
2019_1261_1266,1261,1266,W03,X05,W,X,3,5
2019_1261_1268,1261,1268,W03,W06,W,W,3,6
2019_1261_1276,1261,1276,W03,X02,W,X,3,2
2019_1261_1277,1261,1277,W03,W02,W,W,3,2
2019_1261_1278,1261,1278,W03,W10,W,W,3,10
2019_1261_1279,1261,1279,W03,Z08,W,Z,3,8
2019_1261_1280,1261,1280,W03,W05,W,W,3,5
2019_1261_1285,1261,1285,W03,X15,W,X,3,15
2019_1261_1293,1261,1293,W03,X12,W,X,3,12
2019_1261_1295,1261,1295,W03,W16,W,W,3,16
2019_1261_1297,1261,1297,W03,X14,W,X,3,14
2019_1261_1300,1261,1300,W03,W16,W,W,3,16
2019_1261_1305,1261,1305,W03,X07,W,X,3,7
2019_1261_1308,1261,1308,W03,Y12,W,Y,3,12
2019_1261_1314,1261,1314,W03,Y01,W,Y,3,1
2019_1261_1318,1261,1318,W03,Y13,W,Y,3,13
2019_1261_1326,1261,1326,W03,Y11,W,Y,3,11
2019_1261_1328,1261,1328,W03,Z09,W,Z,3,9
2019_1261_1330,1261,1330,W03,Z14,W,Z,3,14
2019_1261_1332,1261,1332,W03,Z12,W,Z,3,12
2019_1261_1341,1261,1341,W03,X16,W,X,3,16
2019_1261_1345,1261,1345,W03,Z03,W,Z,3,3
2019_1261_1371,1261,1371,W03,Y10,W,Y,3,10
2019_1261_1385,1261,1385,W03,X11,W,X,3,11
2019_1261_1387,1261,1387,W03,W13,W,W,3,13
2019_1261_1388,1261,1388,W03,Z11,W,Z,3,11
2019_1261_1393,1261,1393,W03,X08,W,X,3,8
2019_1261_1396,1261,1396,W03,W11,W,W,3,11
2019_1261_1397,1261,1397,W03,Z02,W,Z,3,2
2019_1261_1403,1261,1403,W03,X03,W,X,3,3
2019_1261_1414,1261,1414,W03,Z13,W,Z,3,13
2019_1261_1416,1261,1416,W03,W09,W,W,3,9
2019_1261_1429,1261,1429,W03,Y08,W,Y,3,8
2019_1261_1433,1261,1433,W03,W08,W,W,3,8
2019_1261_1436,1261,1436,W03,X13,W,X,3,13
2019_1261_1437,1261,1437,W03,Z06,W,Z,3,6
2019_1261_1438,1261,1438,W03,Z01,W,Z,3,1
2019_1261_1439,1261,1439,W03,W04,W,W,3,4
2019_1261_1449,1261,1449,W03,Y09,W,Y,3,9
2019_1261_1458,1261,1458,W03,Z05,W,Z,3,5
2019_1261_1459,1261,1459,W03,Y07,W,Y,3,7
2019_1261_1463,1261,1463,W03,W14,W,W,3,14
2019_1266_1268,1266,1268,X05,W06,X,W,5,6
2019_1266_1276,1266,1276,X05,X02,X,X,5,2
2019_1266_1277,1266,1277,X05,W02,X,W,5,2
2019_1266_1278,1266,1278,X05,W10,X,W,5,10
2019_1266_1279,1266,1279,X05,Z08,X,Z,5,8
2019_1266_1280,1266,1280,X05,W05,X,W,5,5
2019_1266_1285,1266,1285,X05,X15,X,X,5,15
2019_1266_1293,1266,1293,X05,X12,X,X,5,12
2019_1266_1295,1266,1295,X05,W16,X,W,5,16
2019_1266_1297,1266,1297,X05,X14,X,X,5,14
2019_1266_1300,1266,1300,X05,W16,X,W,5,16
2019_1266_1305,1266,1305,X05,X07,X,X,5,7
2019_1266_1308,1266,1308,X05,Y12,X,Y,5,12
2019_1266_1314,1266,1314,X05,Y01,X,Y,5,1
2019_1266_1318,1266,1318,X05,Y13,X,Y,5,13
2019_1266_1326,1266,1326,X05,Y11,X,Y,5,11
2019_1266_1328,1266,1328,X05,Z09,X,Z,5,9
2019_1266_1330,1266,1330,X05,Z14,X,Z,5,14
2019_1266_1332,1266,1332,X05,Z12,X,Z,5,12
2019_1266_1341,1266,1341,X05,X16,X,X,5,16
2019_1266_1345,1266,1345,X05,Z03,X,Z,5,3
2019_1266_1371,1266,1371,X05,Y10,X,Y,5,10
2019_1266_1385,1266,1385,X05,X11,X,X,5,11
2019_1266_1387,1266,1387,X05,W13,X,W,5,13
2019_1266_1388,1266,1388,X05,Z11,X,Z,5,11
2019_1266_1393,1266,1393,X05,X08,X,X,5,8
2019_1266_1396,1266,1396,X05,W11,X,W,5,11
2019_1266_1397,1266,1397,X05,Z02,X,Z,5,2
2019_1266_1403,1266,1403,X05,X03,X,X,5,3
2019_1266_1414,1266,1414,X05,Z13,X,Z,5,13
2019_1266_1416,1266,1416,X05,W09,X,W,5,9
2019_1266_1429,1266,1429,X05,Y08,X,Y,5,8
2019_1266_1433,1266,1433,X05,W08,X,W,5,8
2019_1266_1436,1266,1436,X05,X13,X,X,5,13
2019_1266_1437,1266,1437,X05,Z06,X,Z,5,6
2019_1266_1438,1266,1438,X05,Z01,X,Z,5,1
2019_1266_1439,1266,1439,X05,W04,X,W,5,4
2019_1266_1449,1266,1449,X05,Y09,X,Y,5,9
2019_1266_1458,1266,1458,X05,Z05,X,Z,5,5
2019_1266_1459,1266,1459,X05,Y07,X,Y,5,7
2019_1266_1463,1266,1463,X05,W14,X,W,5,14
2019_1268_1276,1268,1276,W06,X02,W,X,6,2
2019_1268_1277,1268,1277,W06,W02,W,W,6,2
2019_1268_1278,1268,1278,W06,W10,W,W,6,10
2019_1268_1279,1268,1279,W06,Z08,W,Z,6,8
2019_1268_1280,1268,1280,W06,W05,W,W,6,5
2019_1268_1285,1268,1285,W06,X15,W,X,6,15
2019_1268_1293,1268,1293,W06,X12,W,X,6,12
2019_1268_1295,1268,1295,W06,W16,W,W,6,16
2019_1268_1297,1268,1297,W06,X14,W,X,6,14
2019_1268_1300,1268,1300,W06,W16,W,W,6,16
2019_1268_1305,1268,1305,W06,X07,W,X,6,7
2019_1268_1308,1268,1308,W06,Y12,W,Y,6,12
2019_1268_1314,1268,1314,W06,Y01,W,Y,6,1
2019_1268_1318,1268,1318,W06,Y13,W,Y,6,13
2019_1268_1326,1268,1326,W06,Y11,W,Y,6,11
2019_1268_1328,1268,1328,W06,Z09,W,Z,6,9
2019_1268_1330,1268,1330,W06,Z14,W,Z,6,14
2019_1268_1332,1268,1332,W06,Z12,W,Z,6,12
2019_1268_1341,1268,1341,W06,X16,W,X,6,16
2019_1268_1345,1268,1345,W06,Z03,W,Z,6,3
2019_1268_1371,1268,1371,W06,Y10,W,Y,6,10
2019_1268_1385,1268,1385,W06,X11,W,X,6,11
2019_1268_1387,1268,1387,W06,W13,W,W,6,13
2019_1268_1388,1268,1388,W06,Z11,W,Z,6,11
2019_1268_1393,1268,1393,W06,X08,W,X,6,8
2019_1268_1396,1268,1396,W06,W11,W,W,6,11
2019_1268_1397,1268,1397,W06,Z02,W,Z,6,2
2019_1268_1403,1268,1403,W06,X03,W,X,6,3
2019_1268_1414,1268,1414,W06,Z13,W,Z,6,13
2019_1268_1416,1268,1416,W06,W09,W,W,6,9
2019_1268_1429,1268,1429,W06,Y08,W,Y,6,8
2019_1268_1433,1268,1433,W06,W08,W,W,6,8
2019_1268_1436,1268,1436,W06,X13,W,X,6,13
2019_1268_1437,1268,1437,W06,Z06,W,Z,6,6
2019_1268_1438,1268,1438,W06,Z01,W,Z,6,1
2019_1268_1439,1268,1439,W06,W04,W,W,6,4
2019_1268_1449,1268,1449,W06,Y09,W,Y,6,9
2019_1268_1458,1268,1458,W06,Z05,W,Z,6,5
2019_1268_1459,1268,1459,W06,Y07,W,Y,6,7
2019_1268_1463,1268,1463,W06,W14,W,W,6,14
2019_1276_1277,1276,1277,X02,W02,X,W,2,2
2019_1276_1278,1276,1278,X02,W10,X,W,2,10
2019_1276_1279,1276,1279,X02,Z08,X,Z,2,8
2019_1276_1280,1276,1280,X02,W05,X,W,2,5
2019_1276_1285,1276,1285,X02,X15,X,X,2,15
2019_1276_1293,1276,1293,X02,X12,X,X,2,12
2019_1276_1295,1276,1295,X02,W16,X,W,2,16
2019_1276_1297,1276,1297,X02,X14,X,X,2,14
2019_1276_1300,1276,1300,X02,W16,X,W,2,16
2019_1276_1305,1276,1305,X02,X07,X,X,2,7
2019_1276_1308,1276,1308,X02,Y12,X,Y,2,12
2019_1276_1314,1276,1314,X02,Y01,X,Y,2,1
2019_1276_1318,1276,1318,X02,Y13,X,Y,2,13
2019_1276_1326,1276,1326,X02,Y11,X,Y,2,11
2019_1276_1328,1276,1328,X02,Z09,X,Z,2,9
2019_1276_1330,1276,1330,X02,Z14,X,Z,2,14
2019_1276_1332,1276,1332,X02,Z12,X,Z,2,12
2019_1276_1341,1276,1341,X02,X16,X,X,2,16
2019_1276_1345,1276,1345,X02,Z03,X,Z,2,3
2019_1276_1371,1276,1371,X02,Y10,X,Y,2,10
2019_1276_1385,1276,1385,X02,X11,X,X,2,11
2019_1276_1387,1276,1387,X02,W13,X,W,2,13
2019_1276_1388,1276,1388,X02,Z11,X,Z,2,11
2019_1276_1393,1276,1393,X02,X08,X,X,2,8
2019_1276_1396,1276,1396,X02,W11,X,W,2,11
2019_1276_1397,1276,1397,X02,Z02,X,Z,2,2
2019_1276_1403,1276,1403,X02,X03,X,X,2,3
2019_1276_1414,1276,1414,X02,Z13,X,Z,2,13
2019_1276_1416,1276,1416,X02,W09,X,W,2,9
2019_1276_1429,1276,1429,X02,Y08,X,Y,2,8
2019_1276_1433,1276,1433,X02,W08,X,W,2,8
2019_1276_1436,1276,1436,X02,X13,X,X,2,13
2019_1276_1437,1276,1437,X02,Z06,X,Z,2,6
2019_1276_1438,1276,1438,X02,Z01,X,Z,2,1
2019_1276_1439,1276,1439,X02,W04,X,W,2,4
2019_1276_1449,1276,1449,X02,Y09,X,Y,2,9
2019_1276_1458,1276,1458,X02,Z05,X,Z,2,5
2019_1276_1459,1276,1459,X02,Y07,X,Y,2,7
2019_1276_1463,1276,1463,X02,W14,X,W,2,14
2019_1277_1278,1277,1278,W02,W10,W,W,2,10
2019_1277_1279,1277,1279,W02,Z08,W,Z,2,8
2019_1277_1280,1277,1280,W02,W05,W,W,2,5
2019_1277_1285,1277,1285,W02,X15,W,X,2,15
2019_1277_1293,1277,1293,W02,X12,W,X,2,12
2019_1277_1295,1277,1295,W02,W16,W,W,2,16
2019_1277_1297,1277,1297,W02,X14,W,X,2,14
2019_1277_1300,1277,1300,W02,W16,W,W,2,16
2019_1277_1305,1277,1305,W02,X07,W,X,2,7
2019_1277_1308,1277,1308,W02,Y12,W,Y,2,12
2019_1277_1314,1277,1314,W02,Y01,W,Y,2,1
2019_1277_1318,1277,1318,W02,Y13,W,Y,2,13
2019_1277_1326,1277,1326,W02,Y11,W,Y,2,11
2019_1277_1328,1277,1328,W02,Z09,W,Z,2,9
2019_1277_1330,1277,1330,W02,Z14,W,Z,2,14
2019_1277_1332,1277,1332,W02,Z12,W,Z,2,12
2019_1277_1341,1277,1341,W02,X16,W,X,2,16
2019_1277_1345,1277,1345,W02,Z03,W,Z,2,3
2019_1277_1371,1277,1371,W02,Y10,W,Y,2,10
2019_1277_1385,1277,1385,W02,X11,W,X,2,11
2019_1277_1387,1277,1387,W02,W13,W,W,2,13
2019_1277_1388,1277,1388,W02,Z11,W,Z,2,11
2019_1277_1393,1277,1393,W02,X08,W,X,2,8
2019_1277_1396,1277,1396,W02,W11,W,W,2,11
2019_1277_1397,1277,1397,W02,Z02,W,Z,2,2
2019_1277_1403,1277,1403,W02,X03,W,X,2,3
2019_1277_1414,1277,1414,W02,Z13,W,Z,2,13
2019_1277_1416,1277,1416,W02,W09,W,W,2,9
2019_1277_1429,1277,1429,W02,Y08,W,Y,2,8
2019_1277_1433,1277,1433,W02,W08,W,W,2,8
2019_1277_1436,1277,1436,W02,X13,W,X,2,13
2019_1277_1437,1277,1437,W02,Z06,W,Z,2,6
2019_1277_1438,1277,1438,W02,Z01,W,Z,2,1
2019_1277_1439,1277,1439,W02,W04,W,W,2,4
2019_1277_1449,1277,1449,W02,Y09,W,Y,2,9
2019_1277_1458,1277,1458,W02,Z05,W,Z,2,5
2019_1277_1459,1277,1459,W02,Y07,W,Y,2,7
2019_1277_1463,1277,1463,W02,W14,W,W,2,14
2019_1278_1279,1278,1279,W10,Z08,W,Z,10,8
2019_1278_1280,1278,1280,W10,W05,W,W,10,5
2019_1278_1285,1278,1285,W10,X15,W,X,10,15
2019_1278_1293,1278,1293,W10,X12,W,X,10,12
2019_1278_1295,1278,1295,W10,W16,W,W,10,16
2019_1278_1297,1278,1297,W10,X14,W,X,10,14
2019_1278_1300,1278,1300,W10,W16,W,W,10,16
2019_1278_1305,1278,1305,W10,X07,W,X,10,7
2019_1278_1308,1278,1308,W10,Y12,W,Y,10,12
2019_1278_1314,1278,1314,W10,Y01,W,Y,10,1
2019_1278_1318,1278,1318,W10,Y13,W,Y,10,13
2019_1278_1326,1278,1326,W10,Y11,W,Y,10,11
2019_1278_1328,1278,1328,W10,Z09,W,Z,10,9
2019_1278_1330,1278,1330,W10,Z14,W,Z,10,14
2019_1278_1332,1278,1332,W10,Z12,W,Z,10,12
2019_1278_1341,1278,1341,W10,X16,W,X,10,16
2019_1278_1345,1278,1345,W10,Z03,W,Z,10,3
2019_1278_1371,1278,1371,W10,Y10,W,Y,10,10
2019_1278_1385,1278,1385,W10,X11,W,X,10,11
2019_1278_1387,1278,1387,W10,W13,W,W,10,13
2019_1278_1388,1278,1388,W10,Z11,W,Z,10,11
2019_1278_1393,1278,1393,W10,X08,W,X,10,8
2019_1278_1396,1278,1396,W10,W11,W,W,10,11
2019_1278_1397,1278,1397,W10,Z02,W,Z,10,2
2019_1278_1403,1278,1403,W10,X03,W,X,10,3
2019_1278_1414,1278,1414,W10,Z13,W,Z,10,13
2019_1278_1416,1278,1416,W10,W09,W,W,10,9
2019_1278_1429,1278,1429,W10,Y08,W,Y,10,8
2019_1278_1433,1278,1433,W10,W08,W,W,10,8
2019_1278_1436,1278,1436,W10,X13,W,X,10,13
2019_1278_1437,1278,1437,W10,Z06,W,Z,10,6
2019_1278_1438,1278,1438,W10,Z01,W,Z,10,1
2019_1278_1439,1278,1439,W10,W04,W,W,10,4
2019_1278_1449,1278,1449,W10,Y09,W,Y,10,9
2019_1278_1458,1278,1458,W10,Z05,W,Z,10,5
2019_1278_1459,1278,1459,W10,Y07,W,Y,10,7
2019_1278_1463,1278,1463,W10,W14,W,W,10,14
2019_1279_1280,1279,1280,Z08,W05,Z,W,8,5
2019_1279_1285,1279,1285,Z08,X15,Z,X,8,15
2019_1279_1293,1279,1293,Z08,X12,Z,X,8,12
2019_1279_1295,1279,1295,Z08,W16,Z,W,8,16
2019_1279_1297,1279,1297,Z08,X14,Z,X,8,14
2019_1279_1300,1279,1300,Z08,W16,Z,W,8,16
2019_1279_1305,1279,1305,Z08,X07,Z,X,8,7
2019_1279_1308,1279,1308,Z08,Y12,Z,Y,8,12
2019_1279_1314,1279,1314,Z08,Y01,Z,Y,8,1
2019_1279_1318,1279,1318,Z08,Y13,Z,Y,8,13
2019_1279_1326,1279,1326,Z08,Y11,Z,Y,8,11
2019_1279_1328,1279,1328,Z08,Z09,Z,Z,8,9
2019_1279_1330,1279,1330,Z08,Z14,Z,Z,8,14
2019_1279_1332,1279,1332,Z08,Z12,Z,Z,8,12
2019_1279_1341,1279,1341,Z08,X16,Z,X,8,16
2019_1279_1345,1279,1345,Z08,Z03,Z,Z,8,3
2019_1279_1371,1279,1371,Z08,Y10,Z,Y,8,10
2019_1279_1385,1279,1385,Z08,X11,Z,X,8,11
2019_1279_1387,1279,1387,Z08,W13,Z,W,8,13
2019_1279_1388,1279,1388,Z08,Z11,Z,Z,8,11
2019_1279_1393,1279,1393,Z08,X08,Z,X,8,8
2019_1279_1396,1279,1396,Z08,W11,Z,W,8,11
2019_1279_1397,1279,1397,Z08,Z02,Z,Z,8,2
2019_1279_1403,1279,1403,Z08,X03,Z,X,8,3
2019_1279_1414,1279,1414,Z08,Z13,Z,Z,8,13
2019_1279_1416,1279,1416,Z08,W09,Z,W,8,9
2019_1279_1429,1279,1429,Z08,Y08,Z,Y,8,8
2019_1279_1433,1279,1433,Z08,W08,Z,W,8,8
2019_1279_1436,1279,1436,Z08,X13,Z,X,8,13
2019_1279_1437,1279,1437,Z08,Z06,Z,Z,8,6
2019_1279_1438,1279,1438,Z08,Z01,Z,Z,8,1
2019_1279_1439,1279,1439,Z08,W04,Z,W,8,4
2019_1279_1449,1279,1449,Z08,Y09,Z,Y,8,9
2019_1279_1458,1279,1458,Z08,Z05,Z,Z,8,5
2019_1279_1459,1279,1459,Z08,Y07,Z,Y,8,7
2019_1279_1463,1279,1463,Z08,W14,Z,W,8,14
2019_1280_1285,1280,1285,W05,X15,W,X,5,15
2019_1280_1293,1280,1293,W05,X12,W,X,5,12
2019_1280_1295,1280,1295,W05,W16,W,W,5,16
2019_1280_1297,1280,1297,W05,X14,W,X,5,14
2019_1280_1300,1280,1300,W05,W16,W,W,5,16
2019_1280_1305,1280,1305,W05,X07,W,X,5,7
2019_1280_1308,1280,1308,W05,Y12,W,Y,5,12
2019_1280_1314,1280,1314,W05,Y01,W,Y,5,1
2019_1280_1318,1280,1318,W05,Y13,W,Y,5,13
2019_1280_1326,1280,1326,W05,Y11,W,Y,5,11
2019_1280_1328,1280,1328,W05,Z09,W,Z,5,9
2019_1280_1330,1280,1330,W05,Z14,W,Z,5,14
2019_1280_1332,1280,1332,W05,Z12,W,Z,5,12
2019_1280_1341,1280,1341,W05,X16,W,X,5,16
2019_1280_1345,1280,1345,W05,Z03,W,Z,5,3
2019_1280_1371,1280,1371,W05,Y10,W,Y,5,10
2019_1280_1385,1280,1385,W05,X11,W,X,5,11
2019_1280_1387,1280,1387,W05,W13,W,W,5,13
2019_1280_1388,1280,1388,W05,Z11,W,Z,5,11
2019_1280_1393,1280,1393,W05,X08,W,X,5,8
2019_1280_1396,1280,1396,W05,W11,W,W,5,11
2019_1280_1397,1280,1397,W05,Z02,W,Z,5,2
2019_1280_1403,1280,1403,W05,X03,W,X,5,3
2019_1280_1414,1280,1414,W05,Z13,W,Z,5,13
2019_1280_1416,1280,1416,W05,W09,W,W,5,9
2019_1280_1429,1280,1429,W05,Y08,W,Y,5,8
2019_1280_1433,1280,1433,W05,W08,W,W,5,8
2019_1280_1436,1280,1436,W05,X13,W,X,5,13
2019_1280_1437,1280,1437,W05,Z06,W,Z,5,6
2019_1280_1438,1280,1438,W05,Z01,W,Z,5,1
2019_1280_1439,1280,1439,W05,W04,W,W,5,4
2019_1280_1449,1280,1449,W05,Y09,W,Y,5,9
2019_1280_1458,1280,1458,W05,Z05,W,Z,5,5
2019_1280_1459,1280,1459,W05,Y07,W,Y,5,7
2019_1280_1463,1280,1463,W05,W14,W,W,5,14
2019_1285_1293,1285,1293,X15,X12,X,X,15,12
2019_1285_1295,1285,1295,X15,W16,X,W,15,16
2019_1285_1297,1285,1297,X15,X14,X,X,15,14
2019_1285_1300,1285,1300,X15,W16,X,W,15,16
2019_1285_1305,1285,1305,X15,X07,X,X,15,7
2019_1285_1308,1285,1308,X15,Y12,X,Y,15,12
2019_1285_1314,1285,1314,X15,Y01,X,Y,15,1
2019_1285_1318,1285,1318,X15,Y13,X,Y,15,13
2019_1285_1326,1285,1326,X15,Y11,X,Y,15,11
2019_1285_1328,1285,1328,X15,Z09,X,Z,15,9
2019_1285_1330,1285,1330,X15,Z14,X,Z,15,14
2019_1285_1332,1285,1332,X15,Z12,X,Z,15,12
2019_1285_1341,1285,1341,X15,X16,X,X,15,16
2019_1285_1345,1285,1345,X15,Z03,X,Z,15,3
2019_1285_1371,1285,1371,X15,Y10,X,Y,15,10
2019_1285_1385,1285,1385,X15,X11,X,X,15,11
2019_1285_1387,1285,1387,X15,W13,X,W,15,13
2019_1285_1388,1285,1388,X15,Z11,X,Z,15,11
2019_1285_1393,1285,1393,X15,X08,X,X,15,8
2019_1285_1396,1285,1396,X15,W11,X,W,15,11
2019_1285_1397,1285,1397,X15,Z02,X,Z,15,2
2019_1285_1403,1285,1403,X15,X03,X,X,15,3
2019_1285_1414,1285,1414,X15,Z13,X,Z,15,13
2019_1285_1416,1285,1416,X15,W09,X,W,15,9
2019_1285_1429,1285,1429,X15,Y08,X,Y,15,8
2019_1285_1433,1285,1433,X15,W08,X,W,15,8
2019_1285_1436,1285,1436,X15,X13,X,X,15,13
2019_1285_1437,1285,1437,X15,Z06,X,Z,15,6
2019_1285_1438,1285,1438,X15,Z01,X,Z,15,1
2019_1285_1439,1285,1439,X15,W04,X,W,15,4
2019_1285_1449,1285,1449,X15,Y09,X,Y,15,9
2019_1285_1458,1285,1458,X15,Z05,X,Z,15,5
2019_1285_1459,1285,1459,X15,Y07,X,Y,15,7
2019_1285_1463,1285,1463,X15,W14,X,W,15,14
2019_1293_1295,1293,1295,X12,W16,X,W,12,16
2019_1293_1297,1293,1297,X12,X14,X,X,12,14
2019_1293_1300,1293,1300,X12,W16,X,W,12,16
2019_1293_1305,1293,1305,X12,X07,X,X,12,7
2019_1293_1308,1293,1308,X12,Y12,X,Y,12,12
2019_1293_1314,1293,1314,X12,Y01,X,Y,12,1
2019_1293_1318,1293,1318,X12,Y13,X,Y,12,13
2019_1293_1326,1293,1326,X12,Y11,X,Y,12,11
2019_1293_1328,1293,1328,X12,Z09,X,Z,12,9
2019_1293_1330,1293,1330,X12,Z14,X,Z,12,14
2019_1293_1332,1293,1332,X12,Z12,X,Z,12,12
2019_1293_1341,1293,1341,X12,X16,X,X,12,16
2019_1293_1345,1293,1345,X12,Z03,X,Z,12,3
2019_1293_1371,1293,1371,X12,Y10,X,Y,12,10
2019_1293_1385,1293,1385,X12,X11,X,X,12,11
2019_1293_1387,1293,1387,X12,W13,X,W,12,13
2019_1293_1388,1293,1388,X12,Z11,X,Z,12,11
2019_1293_1393,1293,1393,X12,X08,X,X,12,8
2019_1293_1396,1293,1396,X12,W11,X,W,12,11
2019_1293_1397,1293,1397,X12,Z02,X,Z,12,2
2019_1293_1403,1293,1403,X12,X03,X,X,12,3
2019_1293_1414,1293,1414,X12,Z13,X,Z,12,13
2019_1293_1416,1293,1416,X12,W09,X,W,12,9
2019_1293_1429,1293,1429,X12,Y08,X,Y,12,8
2019_1293_1433,1293,1433,X12,W08,X,W,12,8
2019_1293_1436,1293,1436,X12,X13,X,X,12,13
2019_1293_1437,1293,1437,X12,Z06,X,Z,12,6
2019_1293_1438,1293,1438,X12,Z01,X,Z,12,1
2019_1293_1439,1293,1439,X12,W04,X,W,12,4
2019_1293_1449,1293,1449,X12,Y09,X,Y,12,9
2019_1293_1458,1293,1458,X12,Z05,X,Z,12,5
2019_1293_1459,1293,1459,X12,Y07,X,Y,12,7
2019_1293_1463,1293,1463,X12,W14,X,W,12,14
2019_1295_1297,1295,1297,W16,X14,W,X,16,14
2019_1295_1300,1295,1300,W16,W16,W,W,16,16
2019_1295_1305,1295,1305,W16,X07,W,X,16,7
2019_1295_1308,1295,1308,W16,Y12,W,Y,16,12
2019_1295_1314,1295,1314,W16,Y01,W,Y,16,1
2019_1295_1318,1295,1318,W16,Y13,W,Y,16,13
2019_1295_1326,1295,1326,W16,Y11,W,Y,16,11
2019_1295_1328,1295,1328,W16,Z09,W,Z,16,9
2019_1295_1330,1295,1330,W16,Z14,W,Z,16,14
2019_1295_1332,1295,1332,W16,Z12,W,Z,16,12
2019_1295_1341,1295,1341,W16,X16,W,X,16,16
2019_1295_1345,1295,1345,W16,Z03,W,Z,16,3
2019_1295_1371,1295,1371,W16,Y10,W,Y,16,10
2019_1295_1385,1295,1385,W16,X11,W,X,16,11
2019_1295_1387,1295,1387,W16,W13,W,W,16,13
2019_1295_1388,1295,1388,W16,Z11,W,Z,16,11
2019_1295_1393,1295,1393,W16,X08,W,X,16,8
2019_1295_1396,1295,1396,W16,W11,W,W,16,11
2019_1295_1397,1295,1397,W16,Z02,W,Z,16,2
2019_1295_1403,1295,1403,W16,X03,W,X,16,3
2019_1295_1414,1295,1414,W16,Z13,W,Z,16,13
2019_1295_1416,1295,1416,W16,W09,W,W,16,9
2019_1295_1429,1295,1429,W16,Y08,W,Y,16,8
2019_1295_1433,1295,1433,W16,W08,W,W,16,8
2019_1295_1436,1295,1436,W16,X13,W,X,16,13
2019_1295_1437,1295,1437,W16,Z06,W,Z,16,6
2019_1295_1438,1295,1438,W16,Z01,W,Z,16,1
2019_1295_1439,1295,1439,W16,W04,W,W,16,4
2019_1295_1449,1295,1449,W16,Y09,W,Y,16,9
2019_1295_1458,1295,1458,W16,Z05,W,Z,16,5
2019_1295_1459,1295,1459,W16,Y07,W,Y,16,7
2019_1295_1463,1295,1463,W16,W14,W,W,16,14
2019_1297_1300,1297,1300,X14,W16,X,W,14,16
2019_1297_1305,1297,1305,X14,X07,X,X,14,7
2019_1297_1308,1297,1308,X14,Y12,X,Y,14,12
2019_1297_1314,1297,1314,X14,Y01,X,Y,14,1
2019_1297_1318,1297,1318,X14,Y13,X,Y,14,13
2019_1297_1326,1297,1326,X14,Y11,X,Y,14,11
2019_1297_1328,1297,1328,X14,Z09,X,Z,14,9
2019_1297_1330,1297,1330,X14,Z14,X,Z,14,14
2019_1297_1332,1297,1332,X14,Z12,X,Z,14,12
2019_1297_1341,1297,1341,X14,X16,X,X,14,16
2019_1297_1345,1297,1345,X14,Z03,X,Z,14,3
2019_1297_1371,1297,1371,X14,Y10,X,Y,14,10
2019_1297_1385,1297,1385,X14,X11,X,X,14,11
2019_1297_1387,1297,1387,X14,W13,X,W,14,13
2019_1297_1388,1297,1388,X14,Z11,X,Z,14,11
2019_1297_1393,1297,1393,X14,X08,X,X,14,8
2019_1297_1396,1297,1396,X14,W11,X,W,14,11
2019_1297_1397,1297,1397,X14,Z02,X,Z,14,2
2019_1297_1403,1297,1403,X14,X03,X,X,14,3
2019_1297_1414,1297,1414,X14,Z13,X,Z,14,13
2019_1297_1416,1297,1416,X14,W09,X,W,14,9
2019_1297_1429,1297,1429,X14,Y08,X,Y,14,8
2019_1297_1433,1297,1433,X14,W08,X,W,14,8
2019_1297_1436,1297,1436,X14,X13,X,X,14,13
2019_1297_1437,1297,1437,X14,Z06,X,Z,14,6
2019_1297_1438,1297,1438,X14,Z01,X,Z,14,1
2019_1297_1439,1297,1439,X14,W04,X,W,14,4
2019_1297_1449,1297,1449,X14,Y09,X,Y,14,9
